"session,sub_id,picture,target,distractor,condition,conditionletter,block"
"prac_1,p01,krokodil11.jpg,krokodil,krampf,onsetphon,A0"
"prac1,p01,bett12.jpg,bett,bote,nonlinear,B0"
"prac1,p01,axt13.jpg,axt,berg,unr1,C0"
"prac1,p01,kamel14.jpg,kamel,akelei,unr2,D0"
